id;variant_code;name_ar;name_en;barcode;cost_price;sale_price;total_quantity;total_sale_price;total_cost_price;صناع السعاده / سان ستيفانو
2094;;تيفاني دورنو معرض شيكولاتة 330 جم;Tiffany Dorno Gallery Chocolate 330 g;6291003084065;44.00;48.25;0;0.00;0.00;0
2093;;مونستا كوكي 32جم;Monsta Cookie 32g;6291003017865;4.00;4.39;0;0.00;0.00;0
2092;;علبة رانشيزجبنه 12 قطعه;A box of cheese ranches, 12 pieces;6291003015830;36.00;35.09;0;0.00;0.00;0
2091;;علبة رانشز ملح 12 قطعه;Ranches salt box 12 pieces;6291003015823;36.00;35.09;0;0.00;0.00;0
2090;;رانشيز ميني جبنه 35 جم;Ranchies mini cheese 35 g;6291003015809;3.00;3.07;0;0.00;0.00;0
2089;;رانشيرز ميني 40 جم;Ranchers Mini 40g;6291003015793;3.00;3.07;0;0.00;0.00;0
2088;;كوكير كوكيز شوفان 126 جم;Cocker Oat Cookies 126 gm;6291003014772;75.00;90.00;0;0.00;0.00;0
2087;;شنكوز كوكيز 24 جم;Chunkos cookies 24 g;6291003013003;2.10;3.00;0;0.00;0.00;0
2086;;تيفاني بسكويت شيكولاته بالبندق 50جم;Tiffany chocolate hazelnut biscuits 50g;6291003012648;4.00;5.00;0;0.00;0.00;0
2085;;تيفاني بسكويت بالشوفان والتين 50جم;Tiffany Oat and Fig Biscuits 50g;6291003012556;4.00;5.00;0;0.00;0.00;0
2084;;شنكوز كوكيز 40 جم;Chunkos cookies 40 g;6291003011856;4.25;5.00;0;0.00;0.00;0
2083;;تيفاني كوكيز دبلايتس 45جم;Tiffany Cookies Doublets 45g;6291003010583;7.00;5.00;0;0.00;0.00;0
2082;;تيفاني كوكيز 100 جم;Tiffany Cookies 100g;6291003010347;14.35;22.00;0;0.00;0.00;0
2081;;تيفاني ديلايت كوكيز صفيح 405جم;Tiffany Delight Cookies Tin 405g;6291003006678;65.00;70.00;0;0.00;0.00;0
2080;;تيفاني نايس 50 جم;Tiffany Nice 50g;6291003002205;4.00;2.50;0;0.00;0.00;0
2079;;تيفاني شيكولاته 20 جم;Tiffany chocolate 20 g;6291003001147;1.06;1.50;0;0.00;0.00;0
2078;;تيفاني نايس 50جم;Tiffany Nice 50g;6291003000775;4.00;30.00;0;0.00;0.00;0
2077;;تيفاني جلوكوز 50جم;Tiffany glucose 50g;6291003000768;27.00;30.00;0;0.00;0.00;0
2076;;تيفاني كعك بالزبده 200 جم;Tiffany butter cake 200 g;6291003000584;18.25;23.00;0;0.00;0.00;0
2075;;تيفاني بسكويت كريمة الشيكولاته 200جم;Tiffany chocolate cream biscuits 200g;6291003000577;14.35;18.00;0;0.00;0.00;0
2074;;تيفاني جلوكز 50 جم;Tiffany Glocks 50g;6291003000010;2.10;2.19;0;0.00;0.00;0
2073;;مشروب صن بيرد بذور ريحان باشن فروت;Sunbird passion fruit basil seeds drink;6287009871259;18.00;17.54;0;0.00;0.00;0
2072;;مشروب صن بيرد بذور الريحان بالمانجا;Sunbird basil seeds drink with mango;6287009871235;18.00;17.54;0;0.00;0.00;0
2071;;مشروب صن بيرد توت برى;Sunbird cranberry drink;6287009871228;22.00;21.93;0;0.00;0.00;0
2070;;مشروب صن بيرد بذور ريحان بطيخ;Sunbird drink watermelon basil seeds;6287009871198;18.00;17.54;0;0.00;0.00;0
2069;;صن بيرد زبدة فول سودانى مقرمش 510 جم;Sunbird Crunchy Peanut Butter 510 g;6287009871037;33.00;35.09;0;0.00;0.00;0
2068;;صن بيرد زبدة فول سودانى ناعمه 510 جم;Sun Bird Smooth Peanut Butter 510 g;6287009871020;33.00;35.09;0;0.00;0.00;0
2067;;صن بيرد زبدة فول سودانى مقرمش 340جم;Sun Bird Crunchy Peanut Butter 340g;6287009871013;23.00;26.32;0;0.00;0.00;0
2066;;صن بيرد زبدة فول سودانى ناعمه 340 جم;Sun Bird Smooth Peanut Butter 340 g;6287009871006;23.00;26.32;0;0.00;0.00;0
2065;;صن بيرد برتقال;Sunbird orange;6287009870436;18.00;17.54;0;0.00;0.00;0
2064;;صن بيرد بذور ريحان اناناس;Sunbird Pineapple Basil Seeds;6287009870207;18.00;17.54;0;0.00;0.00;0
2063;;مشروب صن بيرد بذور ريحان عنب احمر;Sunbird drink red grape basil seeds;6287009870191;18.00;17.54;0;0.00;0.00;0
2062;;مشروب صن بيرد بذور الريحان كوكتيل;Sunbird Basil Seed Cocktail;6287009870153;18.00;17.54;0;0.00;0.00;0
2061;;مارشملو وسط;Medium marshmallow;6285067004121;7.35;8.77;0;0.00;0.00;0
2060;;مارشملو صغير;Small marshmallow;6285067003971;4.20;4.39;0;0.00;0.00;0
2059;;بيضة ميجا سربرايز 110 جم;Mega Surprise Egg 110 gm;6282739051100;72.22;87.72;0;0.00;0.00;0
2058;;بن باجه سعودي;Bin Bajjah is Saudi;6281105793880;57.00;52.63;0;0.00;0.00;0
2057;;بن باجه 200 جم;Coffee bagh 200 g;6281105793859;48.00;52.63;0;0.00;0.00;0
2056;;كانز مشروب طاقة بوم بوم 250 مل;Cans Boom Boom Energy Drink 250 ml;6281103690105;12.50;17.54;0;0.00;0.00;0
2055;;مصاصة بوجارت كيس كرز احمر لبان 400 جم;Bogart lollipop bag red cherry gum 400 g;6281100303947;0.63;1.75;0;0.00;0.00;0
2054;;مصاصة بوجارت كيس فروتي بارتي 400 جم;Bogart Kiss Fruity Party Lollipop 400g;6281100303930;0.63;1.75;0;0.00;0.00;0
2053;;مصاصة بوجارت كيس فيزي كولا 400 جم;Bogart Kiss Fizzy Cola Lollipop 400g;6281100303923;0.63;1.75;0;0.00;0.00;0
2052;;مصاصة بوجارت كيس كريزي ازرق 400 جم;Bogart Kiss Crazy Blue Lollipop 400g;6281100303916;0.63;1.75;0;0.00;0.00;0
2051;;كود ريد 250 ملم;Code Red 250mm;6281058102081;18.00;26.32;0;0.00;0.00;0
2050;;دوريتورس حار وحلو 21 جم;Doritoors Hot & Sweet 21g;6281036560209;15.50;17.54;0;0.00;0.00;0
2049;;دوريتوس جبنة الناتشو 21 جم;Doritos nacho cheese 21 g;6281036560100;15.50;17.54;0;0.00;0.00;0
2048;;لايز سعودى بالجبنه الفرنسيه 170جم;Lay's Saudi French Cheese 170g;6281036108401;25.00;30.70;0;0.00;0.00;0
2047;;لايزسعودي بالملح والخل 170جم;Saudi Lays with salt and vinegar 170g;6281036108302;25.00;30.70;0;0.00;0.00;0
2046;;لايز سعودي بالفلفل الحار 170جم;Lay's Saudi Hot Pepper 170g;6281036108203;25.00;39.47;0;0.00;0.00;0
2045;;لايزسعودي بكاتشب الطماطم170جم;Lay's Saudi Tomato Ketchup 170g;6281036108104;38.00;39.47;0;0.00;0.00;0
2044;;ليز سعودي بالملح 170 جم;Lays Saudi with salt 170 g;6281036108005;32.00;39.47;0;0.00;0.00;0
2043;;شيتوس حار 26 جم;Hot Cheetos 26 g;6281036014177;15.50;17.54;0;0.00;0.00;0
2042;;شيتوس حار نار 25 جم;Cheetos hot fire 25 g;6281036014030;15.50;17.54;0;0.00;0.00;0
2041;;دوريتوس حار نار 23 جم;Doritos Hot Fire 23 g;6281036008442;15.50;17.54;0;0.00;0.00;0
2040;;دوريتوس حار 23 جم;Spicy Doritos 23 g;6281036008343;15.50;17.54;0;0.00;0.00;0
2039;;لايز سعودي حار نار160جم;Lay's Saudi Hot Fire 160g;6281036002013;37.50;39.47;0;0.00;0.00;0
2038;;عصير فيمتو بزازة توت ازرق 250 مل;Vimto Bazza Blueberry Juice 250 ml;6281034908607;10.21;13.16;0;0.00;0.00;0
2037;;عصير فيمتو بزازة فواكه 250 مل;Vimto fruit juice 250 ml;6281034900366;10.21;13.16;0;0.00;0.00;0
2036;;فيمتو عصير فواكه 710 مل;Vimto fruit juice 710 ml;6281034001063;130.00;114.10;0;0.00;0.00;0
2035;;عصير الربيع كيوي وليمون 200 ملي * 18 ق;Al Rabie juice kiwi and lemon 200 ml * 18 pcs;6281026122288;0.00;6.14;0;0.00;0.00;0
2034;;عصير الربيع توت مشكل 200 ملي * 18 ق;Al Rabie mixed berries juice 200 ml * 18 pcs;6281026122264;0.00;0.00;0;0.00;0.00;0
2033;;عصير الربيع مانجو 200 ملي * 18 ق;Al Rabie Mango Juice 200 ml * 18 pcs;6281026120840;0.00;0.00;0;0.00;0.00;0
2032;;عصير الربيع تفاح 200 ملي * 18 ق;Al Rabie Apple Juice 200 ml * 18 pcs;6281026120789;0.00;0.00;0;0.00;0.00;0
2031;;الرفاعي بن تركي 250 جم;Al-Rifai Coffee Turkey 250 g;6271100041574;100.00;96.49;0;0.00;0.00;0
2030;;فيكو بفك رينجز جبنة 28 جم;Fico Puff Rings Cheese 28g;6271019005780;20.00;21.93;11;241.23;220.00;11
2029;;فيكو بفك رينجز بصل 28 جم;Fico Junk Rings Onion 28g;6271019005735;13.00;22.50;24;540.00;312.00;24
2028;;فيكو شبلتس كاتشاب 28 جم;Fico Splits Ketchup 28 gm;6271019000136;20.00;22.50;63;1417.50;1260.00;63
2027;;فيكو بفك جبنة 23 جم;Fico puff cheese 23 g;6271019000051;19.71;22.50;37;832.50;729.32;37
2026;;فيكو شبلتس خل وملح 28 جم;Fico Splits Vinegar and Salt 28 g;6271019000044;20.00;21.93;14;307.02;280.00;14
2025;;سناكس كيتكو ستيكس بطاطس كاتشب 45 جم;Kitco Snacks Sticks Potato Ketchup 45g;6271001320501;26.00;30.70;0;0.00;0.00;0
2024;;سناكس كيتكو ستيكس بطاطس ملح خفيف 45 جم;Kitco Snacks Potato Stix Light Salt 45g;6271001310502;26.00;30.70;0;0.00;0.00;0
2023;;سناكس كيتكو ستيكس بطاطس بهارات حارة 45 جم;Kitco Snacks Potato Sticks Hot Spices 45 gm;6271001300503;26.00;30.70;0;0.00;0.00;0
2022;;بن العميد أردني خلطة لبنانية 200 جم * 24 ق;Al-Ameed Jordanian coffee with Lebanese mixture 200 g * 24 oz;6254000115859;66.00;29.24;0;0.00;0.00;0
2021;;بن العميد قهوه فرنساوي 200 جم;Al-Ameed coffee, French coffee, 200 g;6254000115804;80.00;456.14;0;0.00;0.00;0
2020;;بن العميد 200 جم غامق بدون هيل;Al-Ameed coffee 200 gm dark without cardamom;6254000115798;66.00;65.79;0;0.00;0.00;0
2019;;بن العميد فاتح بدون هيل 200 جم;Al-Ameed coffee, light without cardamom, 200 g;6254000115781;75.00;65.79;0;0.00;0.00;0
2018;;بن العميد وسط بدون هيل 200 جم;Al-Ameed coffee, medium, without cardamom, 200 g;6254000115774;75.00;65.79;0;0.00;0.00;0
2017;;بن العميد غامق مع هيل 200 جم;Al-Ameed dark coffee with cardamom 200 g;6254000115767;75.00;65.79;0;0.00;0.00;0
2016;;بن العميد فاتح مع هيل 200 جم;Al-Ameed light coffee with cardamom 200 g;6254000115750;66.00;65.79;0;0.00;0.00;0
2015;;بن العميد وسط مع هيل 200جم;Medium Al-Ameed Coffee with Cardamom 200g;6254000115743;75.00;65.79;0;0.00;0.00;0
2014;;بن العميد قهوه امريكي 420 جم;Al-Ameed Coffee American Coffee 420 g;6254000115699;163.00;157.90;0;0.00;0.00;0
2013;;بن العميد قهوه بالكاكاو 200 جم;Al-Ameed Coffee, coffee with cocoa, 200 g;6253806490429;70.00;74.56;0;0.00;0.00;0
2012;;ماسة مارشيملو 60 جم;Marshmallow diamond 60 g;6229944154646;8.00;5.48;0;0.00;0.00;0
2011;;مصاصه حلوة روج  5 جم;Rouge sweet lollipop 5g;6225000483224;4.34;5.85;0;0.00;0.00;0
2010;;بلاك هوت بروتين بار بسكوت;Black Hot Protein Bar Biscuit;6225000482371;26.09;30.70;21;644.74;547.80;21
2009;;بلاك هوت بروتين بار كراميل;Black Hot Protein Bar Caramel;6225000482357;26.25;30.70;8;245.61;209.99;8
2008;;بلاك هوت بروتين بار شوكليت;Black Hot Protein Bar Chocolate;6225000467439;26.17;30.70;10;307.02;261.70;10
2007;;بلاك هوت بروتين بار كوكيز كريم;Black Hot Protein Bar Cookies Cream;6225000467422;26.25;30.70;17;521.93;446.25;17
2006;;بلاك هوت بروتين بار موكا;Black Hot Protein Bar Mocha;6225000467415;26.17;30.70;4;122.81;104.68;4
2005;;زجاجة مشروب غازي سبيرو سباتس تفاح احمر 1 لتر;Spiro Spates Red Apple soft drink bottle, 1 liter;6225000381698;18.33;17.54;0;0.00;0.00;0
2004;;زجاجة مشروب غازي سبيرو سباتس عنب 330 مل;Spiro Spates Grape Soft Drink Bottle 330 ml;6225000381674;9.17;20.18;0;0.00;0.00;0
2003;;زجاجة مشروب غازي سبيرو سباتس كيوي 330 مل;Spiro Spats Kiwi Soft Drink Bottle 330 ml;6225000381650;9.17;20.18;0;0.00;0.00;0
2002;;زجاجة مشروب غازي سبيرو سباتس يوسفي 330 مل;Spiro Spates Tangerine Soft Drink Bottle 330 ml;6225000381643;9.17;20.18;0;0.00;0.00;0
2001;;مصاصة جولدن جروب برجر 20 جم;Golden Group Burger Lollipop 20 gm;6225000264298;7.50;10.53;8;84.24;60.00;8
2000;;لتر فراولة;A liter of strawberries;6225000120884;96.25;120.00;0;0.00;0.00;0
1999;;لتر زبدة الفول السوداني;A liter of peanut butter;6225000120877;96.25;120.00;0;0.00;0.00;0
1998;;لتر مستكه بالفستق;A liter of pistachio mastic;6225000120860;96.25;120.00;0;0.00;0.00;0
1997;;لتر زبادي توت;A liter of blueberry yogurt;6225000120853;96.25;120.00;0;0.00;0.00;0
1996;;لتر بسكويت مكرمل;A liter of caramelized biscuits;6225000120846;96.25;120.00;0;0.00;0.00;0
1995;;475مل كوتن كاندي;475ml Cotton Candy;6225000120839;53.00;65.00;0;0.00;0.00;0
1994;;لتر فانيليا;A liter of vanilla;6225000120822;96.25;120.00;0;0.00;0.00;0
1993;;لتر شيكولاتة;A liter of chocolate;6225000120815;96.25;120.00;0;0.00;0.00;0
1992;;مصاصة جيجا 165 جرام + لعبة;Giga lollipop 165 grams + toy;6224514357854;90.00;87.72;0;0.00;0.00;0
1991;;علبه بلح جلاسبي 200 جم;A box of Glaspie dates, 200 g;6224514357793;25.00;25.00;0;0.00;0.00;0
1990;;تين مدور (مليكة) 300 جم;Round figs (Malika) 300 g;6224466548799;0.00;40.00;0;0.00;0.00;0
1989;;مانشي بطعم الشطة المولعة 84 جم;Manchi chili flavor 84 g;6224011543200;9.17;12.50;0;0.00;0.00;0
1988;;مانشي بطعم الطماطم الحارة 84 جم;Manchi spicy tomato flavor 84 g;6224011543194;9.17;12.50;0;0.00;0.00;0
1987;;مانشي بطعم الفلفل الحلو 84 جم;Manchi sweet pepper flavor 84 g;6224011543187;9.17;12.50;0;0.00;0.00;0
1986;;مانشي بطعم الباربيكيو 84 جم;Manchi BBQ flavor 84 g;6224011543170;9.17;12.50;0;0.00;0.00;0
1985;;مانشي بطعم كريمة البصل 84 جم;Manchi creamy onion flavor 84 g;6224011543163;9.17;12.50;1;12.50;9.17;1
1984;;مانشي بطعم الجبنة الشيدر 84 جم;Manchi cheddar cheese flavor 84 g;6224011543156;9.17;12.50;0;0.00;0.00;0
1983;;كانز في سفن ليمون نعناع 300 مل;Cans V7 Lemon Mint 300 ml;6224011241106;13.59;17.54;4;70.18;54.37;4
1982;;كانز في سفن اناناس وجوز هند 300 مل;Cans in 7 pineapple and coconut 300 ml;6224011241090;13.70;17.54;45;789.48;616.32;45
1981;;كانز في سفن توت بري 300 مل;Cans V7 Cranberry 300 ml;6224011241083;13.64;17.54;20;350.88;272.80;20
1980;;كانز في سفن اناناس 300 مل;Cans in 7 pineapple 300 ml;6224011241076;13.66;17.54;73;1280.70;997.52;73
1979;;كانز في سفن رمان 300 مل;Cans in seven pomegranates 300 ml;6224011241069;13.35;17.54;5;87.72;66.75;5
1978;;زجاجة مشروب هيلز شعير عسل 330 مل;Hills Malt Honey Drink Bottle 330 ml;6224011138291;7.92;8.77;12;105.26;95.04;12
1977;;ميترا فري جو تفاح 290 مل;Mitra Free Go Apple 290 ml;6224010866140;11.04;26.32;0;0.00;0.00;0
1976;;ميترا فري جو جوز هند 290 مل;Mitra Free Go Coconut 290 ml;6224010866133;11.04;26.32;0;0.00;0.00;0
1975;;ميترا فري جو برتقال 290 مل;Mitra Free Go Orange 290 ml;6224010866126;11.04;26.32;0;0.00;0.00;0
1974;;ميترا فري جو كوكتيل 290 مل;Mitra Free Go Cocktail 290 ml;6224010866089;11.04;26.32;0;0.00;0.00;0
1973;;ميترا فري جو فراولة 290 مل;Mitra Free Go Strawberry 290 ml;6224010866072;11.04;26.32;0;0.00;0.00;0
1972;;ميترا فري جو عنب احمر 290 مل;Mitra Free Go Red Grape 290 ml;6224010866065;11.04;26.32;0;0.00;0.00;0
1971;;ميترا فري جو رمان 290 مل;Mitra Free Go Pomegranate 290 ml;6224010866058;11.04;26.32;0;0.00;0.00;0
1970;;ميترا فري جو خوخ 290 مل;Mitra Free Go Peach 290 ml;6224010866041;11.04;13.16;0;0.00;0.00;0
1969;;ميترا فري جو توت ازرق 290 مل;Mitra Free Go Blueberry 290 ml;6224010866034;11.04;26.32;0;0.00;0.00;0
1968;;ميترا فري جو اناناس 290 مل;Mitra Free Go Pineapple 290 ml;6224010866027;11.04;13.16;0;0.00;0.00;0
1967;;ميترا فري جو مانجو 290 مل;Mitra Free Go Mango 290 ml;6224010866010;11.04;26.32;0;0.00;0.00;0
1966;;مقرمشات ميكسي جبنة حارة 167 جم;Spicy Cheese Mixi Crackers 167 g;6224010802490;12.00;16.67;0;0.00;0.00;0
1965;;مقرمشات ميكسي باربيكيو 167 جم;Mixi BBQ Crackers 167 g;6224010802476;12.00;16.67;0;0.00;0.00;0
1964;;مقرمشات ميكسي فلفل حلو 167 جم;Mixi sweet pepper crackers 167 g;6224010802469;12.50;16.67;0;0.00;0.00;0
1963;;تين مجفف النخيل 300 جم;Dried palm figs 300 g;6224010645011;33.60;95.00;0;0.00;0.00;0
1962;;استرا  بنبوني  نعناع  4 جم;Astra Benboni Mint 4 gm;6224010588172;0.65;0.88;0;0.00;0.00;0
1961;;استرا  بنبوني  فواكه  4 جم;Astra Benboni Fruit 4g;6224010588134;0.65;0.88;0;0.00;0.00;0
1960;;مصاصة استرا بالفواكها 26جم;Astra fruit lollipop 26g;6224010588035;3.60;4.39;0;0.00;0.00;0
1959;;مصاصة استرا بالفواكها 10 جم;Astra Fruit Lollipop 10g;6224010588011;2.03;2.92;0;0.00;0.00;0
1958;;ايلوو صوص البيج برجر  500 جم;ILO Big Burger Sauce 500g;6224010433083;36.67;50.00;0;0.00;0.00;0
1957;;ايلوو سبايسي تكساس برجر صوص  500 جم;Ailo Spicy Texas Burger Sauce 500g;6224010433014;39.79;52.50;0;0.00;0.00;0
1956;;كوكو سبريسو دارك شوكليت ،مينت ، سبريسو 40جم;Coco Espresso Dark Chocolate, Mint, Espresso 40g;6224010322134;20.00;17.54;0;0.00;0.00;0
1955;;كوكو اسبرسو حبوب 40 جم;Coco Espresso Beans 40g;6224010322011;0.00;17.54;0;0.00;0.00;0
1954;;حلقات شوفان لينو جبنة شيدر 60 جم;Lino oat rings with cheddar cheese 60 g;6224010293458;11.90;14.91;0;0.00;0.00;0
1953;;حلقات شوفان لينو بصل و كريمة  60 جم;Lino oat rings, onions and cream, 60 g;6224010293441;7.00;14.91;0;0.00;0.00;0
1952;;حلقات شوفان لينو جمبري  60 جم;Lino shrimp oat rings 60 g;6224010293434;11.90;14.91;0;0.00;0.00;0
1951;;حلقات شوفان لينو فلفل حلو 60 جم;Lino Sweet Pepper Oat Rings 60g;6224010293427;11.90;14.91;0;0.00;0.00;0
1950;;حلقات شوفان لينو طماطم  60 جم;Lino tomato oat rings 60 g;6224010293410;11.90;14.91;0;0.00;0.00;0
1949;;حلقات شوفان لينو سيراتشا 60 جم;Lino Sriracha Ring Oats 60g;6224010293403;11.90;14.91;0;0.00;0.00;0
1948;;جلاسبي تمر فاخر باللوز الأمريكي 400 جم;Glaspie luxury dates with American almonds 400 g;6224010205420;16.00;30.00;0;0.00;0.00;0
1947;;كاندي ستيك توي ستورى 25جم;Toy Story Candy Stick 25g;6224010205284;60.00;48.25;0;0.00;0.00;0
1946;;كاندى ستيك توي ستورى 40جم;Toy Story Candy Stick 40g;6224010205277;60.00;48.25;0;0.00;0.00;0
1945;;العاب كوباية توي كيدز توي 60 جم;Toy Kids Toy Cup 60 gm;6224010205147;60.00;61.40;0;0.00;0.00;0
1944;;#لانش بوكس توي كيدز توي;#lunch box toy kids toy;6224010205130;0.00;61.40;0;0.00;0.00;0
1943;;مصاصه الماني;German lollipop;6224010205123;100.00;87.72;0;0.00;0.00;0
1942;;بار بلح باللوز والفسدق والشيكولاته;Date bar with almonds, pistachios and chocolate;6224010205086;5.00;5.84;0;0.00;0.00;0
1941;;شكولاته جلاسبي اعشاب;Glaspie herbal chocolate;6224010205062;13.00;13.16;0;0.00;0.00;0
1940;;ترافيل بار دارك 100 جم;Travel Bar Dark 100g;6224010205055;23.00;21.93;0;0.00;0.00;0
1939;;ترافيل بار جلاسبي 100 جم;Travel Bar Glaspie 100g;6224010205048;23.00;21.93;0;0.00;0.00;0
1938;;زيرو بروتين بار شوكولاتة براوني  50 جم;Zero Protein Bar Chocolate Brownie 50g;6224010103948;22.50;26.32;0;0.00;0.00;0
1937;;زيرو بروتين بار براوني  50 جم;Zero Protein Bar Brownie 50g;6224010103931;22.50;26.32;0;0.00;0.00;0
1936;;زيرو بروتين بار موكا  50 جم;Zero Protein Bar Mocha 50 gm;6224010103924;22.50;26.32;0;0.00;0.00;0
1935;;زيرو بروتين بار كراميل كريسبي  50 جم;Zero Protein Bar Caramel Crispy 50g;6224010103917;22.50;26.32;0;0.00;0.00;0
1934;;زيرو بروتين بار فانيليا وبسكوت  50 جم;Zero protein bar vanilla and biscuit 50 g;6224010103900;22.50;26.32;0;0.00;0.00;0
1933;;زيرو بروتين بار دبل شوكليت  50 جم;Zero protein bar double chocolate 50 g;6224010103894;22.50;26.32;0;0.00;0.00;0
1932;;زيرو بروتين بار فروت شوكليت  50 جم;Zero protein bar fruit chocolate 50 g;6224010103887;21.56;26.32;0;0.00;0.00;0
1931;;زيرو بروتين بار كاجو كراميل  50 جم;Zero Protein Bar Cashew Caramel 50g;6224010103870;19.38;21.93;0;0.00;0.00;0
1930;;زيرو بروتين بار وايت شوكيلت توت  50 جم;Zero Protein Bar White Chocolate Raspberry 50 g;6224010103863;22.50;26.32;0;0.00;0.00;0
1929;;زيرو بروتين بار وايت شوكليت جوز هند  50 جم;Zero protein bar white chocolate coconut 50 g;6224010103856;22.50;26.32;0;0.00;0.00;0
1928;;زيرو بروتين بار جوز هند انانس  70 جم;Zero protein bar coconut pineapple 70 g;6224010103849;22.81;35.09;0;0.00;0.00;0
1927;;زيرو بروتين بار توت ايس كريم  70 جم;Zero Protein Bar Blueberry Ice Cream 70g;6224010103832;22.50;35.09;0;0.00;0.00;0
1926;;زيرو بروتين بار فروت شوكليت 70 جم;Zero protein bar fruit chocolate 70 g;6224010103825;26.88;35.09;0;0.00;0.00;0
1925;;زيرو بروتين بار كاجو كراميل 70 جم;Zero Protein Bar Cashew Caramel 70 g;6224010103818;26.88;28.07;0;0.00;0.00;0
1924;;زيرو بروتين بافس ساور كريم وبصل 40 جم;Zero Protein Puffs Sour Cream & Onion 40g;6224010103801;7.25;10.96;0;0.00;0.00;0
1923;;زيرو بروتين بافس باربيكيو عسل 40 جم;Zero Protein Puffs BBQ Honey 40g;6224010103795;7.25;10.96;0;0.00;0.00;0
1922;;زيرو بروتين بافس جبنة الناتشو 40 جم;Zero Protein Puffs Nacho Cheese 40g;6224010103788;7.25;10.96;0;0.00;0.00;0
1921;;زيرو بروتين بافس جبنة شيدر 40 جم;Zero Protein Puffs Cheddar Cheese 40g;6224010103771;7.25;10.96;0;0.00;0.00;0
1920;;زيرو بروتين بافس ملح وفلفل 40 جم;Zero Protein Puffs Salt & Pepper 40g;6224010103764;7.25;10.96;0;0.00;0.00;0
1919;;زيرو بروتين بافس طماطم 40 جم;Zero Protein Puffs Tomato 40g;6224010103757;7.25;10.96;0;0.00;0.00;0
1918;;زيرو بروتين بار شوكولاتة مشمش 70 جم;Zero protein bar chocolate apricot 70 g;6224010103566;26.88;30.70;0;0.00;0.00;0
1917;;زيرو بروتين بار بلح 70 جم;Zero protein bar dates 70 g;6224010103559;26.88;35.09;0;0.00;0.00;0
1916;;زيرو بروتين بار شكولاتة ليمون ولوز 70 جم;Zero protein bar chocolate lemon and almonds 70 g;6224010103436;26.88;30.70;0;0.00;0.00;0
1915;;زيرو بروتين بار شوكولاتة تفاح وقرفة 70 جم;Zero Protein Bar Chocolate Apple Cinnamon 70 g;6224010103429;26.88;30.70;0;0.00;0.00;0
1914;;زيرو بروتين بار فول سودني 70 جم;Zero protein bar peanut 70 g;6224010103375;22.81;35.09;0;0.00;0.00;0
1913;;زيرو بروتين بار دبل شوكلت 70 جم;Zero protein bar double chocolate 70 g;6224010103368;26.88;28.07;0;0.00;0.00;0
1912;;زيرو بروتين بار كريمة موز 70 جم;Zero Protein Bar Banana Cream 70 g;6224010103351;26.88;35.09;0;0.00;0.00;0
1911;;زيرو بروتين بار دونات 70 جم;Zero protein donut bar 70 g;6224010103344;26.88;35.09;0;0.00;0.00;0
1910;;زيرو فيت لايت سوبر فوود بار شكولاتة درك جوز الهند  60 جم;Zero Fit Light Superfood Bar Coconut Dark Chocolate 60 g;6224010103276;17.00;23.68;0;0.00;0.00;0
1909;;زيرو فيت لايت سوبر فوود بار شكولاتة درك بالبندق 60 جم;Zero Fit Light Superfood Bar Dark Chocolate with Hazelnut 60 g;6224010103269;17.00;23.68;0;0.00;0.00;0
1908;;زيرو فيت لايت سوبر فوود بار شكولاتة درك كراميل 60;Zero Fit Light Superfood Bar Dark Caramel Chocolate 60;6224010103252;17.00;23.68;0;0.00;0.00;0
1907;;زيرو كيتو فات فانيليا  50 جم;Zero Keto Fat Vanilla 50g;6224010103153;22.50;26.32;0;0.00;0.00;0
1906;;زيرو كيتو فات كوكيز شوكليت  50 جم;Zero Keto Fat Cookies Chocolate 50g;6224010103146;22.50;26.32;0;0.00;0.00;0
1905;;زيرو بروتين بار فانليا وبسكوت 70 جم;Zero protein bar vanilla and biscuit 70 g;6224010103139;26.88;35.09;0;0.00;0.00;0
1904;;زيرو بروتين بار توت 70 جم;Zero protein bar berries 70 g;6224010103122;26.88;35.09;0;0.00;0.00;0
1903;;زيرو بروتين بار كراميل كرسبى 70 جم;Zero Protein Bar Caramel Crispy 70 gm;6224010103115;26.88;35.09;0;0.00;0.00;0
1902;;زيرو بروتين بار بندق كرسبى 70 جم;Zero Protein Bar Crispy Hazelnut 70 g;6224010103108;26.88;30.70;0;0.00;0.00;0
1901;;زيرو بروتين بار كوكيز وكريمة 70 جم;Zero Protein Bar Cookies & Cream 70g;6224010103047;26.88;35.09;0;0.00;0.00;0
1900;;زيرو بروتين بار فروله 70 جم;Zero protein bar strawberry 70 g;6224010103030;26.88;35.09;0;0.00;0.00;0
1899;;زيرو بروتين بار موكا  70 جم;Zero Protein Bar Mocha 70 gm;6224010103023;26.88;35.09;0;0.00;0.00;0
1898;;زيرو بروتين بار شكولاتة بروني 70 جم;Zero protein bar chocolate brownie 70 g;6224010103016;26.88;28.07;0;0.00;0.00;0
1897;;سناكس نونشي نكهة ماكولات بحرية 60 جم;Snacks Nunchhi Seafood Flavor 60 gm;6224009986804;10.50;13.16;12;157.89;126.00;12
1896;;سناكس نونشي نكهة الدجاج الحار جدا 60 جم;Nonchi Snacks Extra Spicy Chicken Flavor 60 gm;6224009986798;10.50;13.16;0;0.00;0.00;0
1895;;سناكس نونشي نكهة الجبنة 60 جم;Nonchi snacks cheese flavor 60 g;6224009986781;10.50;13.16;0;0.00;0.00;0
